Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
822-2347-204+TL,Plan Delivery Qty,06-Jan-25,Wed,
822-2347-204+TL,Plan Delivery Qty,06-Jan-25,Thu,
822-2347-204+TL,Plan Delivery Qty,06-Jan-25,Fri,
822-2347-204+TL,Plan Delivery Qty,06-Jan-25,Sat,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Sun,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Mon,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Tue,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Wed,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Thu,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Fri,
822-2347-204+TL,Plan Delivery Qty,13-Jan-25,Sat,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Sun,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Mon,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Tue,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Wed,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Thu,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Fri,
822-2347-404,Plan Build Qty,23-Dec-24,Sat,
822-2347-404,Plan Build Qty,30-Dec-24,Sun,
822-2347-404,Plan Build Qty,30-Dec-24,Mon,
822-2347-404,Plan Build Qty,30-Dec-24,Tue,
822-2347-404,Plan Build Qty,30-Dec-24,Wed,
822-2347-404,Plan Build Qty,30-Dec-24,Thu,
822-2347-404,Plan Build Qty,30-Dec-24,Fri,
822-2347-404,Plan Build Qty,30-Dec-24,Sat,
822-2347-404,Plan Build Qty,06-Jan-25,Sun,
822-2347-404,Plan Build Qty,06-Jan-25,Mon,10
822-2347-404,Plan Build Qty,06-Jan-25,Tue,12
822-2347-404,Plan Build Qty,06-Jan-25,Wed,12
822-2347-404,Plan Build Qty,06-Jan-25,Thu,12
822-2347-404,Plan Build Qty,06-Jan-25,Fri,12
822-2347-404,Plan Build Qty,06-Jan-25,Sat,
822-2347-404,Plan Build Qty,13-Jan-25,Sun,
822-2347-404,Plan Build Qty,13-Jan-25,Mon,12
822-2347-404,Plan Build Qty,13-Jan-25,Tue,12
822-2347-404,Plan Build Qty,13-Jan-25,Wed,12
822-2347-404,Plan Build Qty,13-Jan-25,Thu,12
822-2347-404,Plan Build Qty,13-Jan-25,Fri,12
822-2347-404,Plan Build Qty,13-Jan-25,Sat,
822-2347-404,Plan Build Qty,20-Jan-25,Sun,
822-2347-404,Plan Build Qty,20-Jan-25,Mon,12
822-2347-404,Plan Build Qty,20-Jan-25,Tue,12
822-2347-404,Plan Build Qty,20-Jan-25,Wed,12
822-2347-404,Plan Build Qty,20-Jan-25,Thu,12
822-2347-404,Plan Build Qty,20-Jan-25,Fri,12
822-2347-404,Plan Delivery Qty,23-Dec-24,Sat,
822-2347-404,Plan Delivery Qty,30-Dec-24,Sun,
822-2347-404,Plan Delivery Qty,30-Dec-24,Mon,
822-2347-404,Plan Delivery Qty,30-Dec-24,Tue,
822-2347-404,Plan Delivery Qty,30-Dec-24,Wed,
822-2347-404,Plan Delivery Qty,30-Dec-24,Thu,
822-2347-404,Plan Delivery Qty,30-Dec-24,Fri,
822-2347-404,Plan Delivery Qty,30-Dec-24,Sat,
822-2347-404,Plan Delivery Qty,06-Jan-25,Sun,
822-2347-404,Plan Delivery Qty,06-Jan-25,Mon,
822-2347-404,Plan Delivery Qty,06-Jan-25,Tue,
822-2347-404,Plan Delivery Qty,06-Jan-25,Wed,
822-2347-404,Plan Delivery Qty,06-Jan-25,Thu,
822-2347-404,Plan Delivery Qty,06-Jan-25,Fri,
822-2347-404,Plan Delivery Qty,06-Jan-25,Sat,
822-2347-404,Plan Delivery Qty,13-Jan-25,Sun,
822-2347-404,Plan Delivery Qty,13-Jan-25,Mon,
822-2347-404,Plan Delivery Qty,13-Jan-25,Tue,
822-2347-404,Plan Delivery Qty,13-Jan-25,Wed,10
822-2347-404,Plan Delivery Qty,13-Jan-25,Thu,12
822-2347-404,Plan Delivery Qty,13-Jan-25,Fri,12
822-2347-404,Plan Delivery Qty,13-Jan-25,Sat,
822-2347-404,Plan Delivery Qty,20-Jan-25,Sun,
822-2347-404,Plan Delivery Qty,20-Jan-25,Mon,12
822-2347-404,Plan Delivery Qty,20-Jan-25,Tue,12
822-2347-404,Plan Delivery Qty,20-Jan-25,Wed,12
822-2347-404,Plan Delivery Qty,20-Jan-25,Thu,12
822-2347-404,Plan Delivery Qty,20-Jan-25,Fri,12
822-2347-404+TL,Plan Build Qty,23-Dec-24,Sat,
822-2347-404+TL,Plan Build Qty,30-Dec-24,Sun,
822-2347-404+TL,Plan Build Qty,30-Dec-24,Mon,
822-2347-404+TL,Plan Build Qty,30-Dec-24,Tue,
822-2347-404+TL,Plan Build Qty,30-Dec-24,Wed,
822-2347-404+TL,Plan Build Qty,30-Dec-24,Thu,
822-2347-404+TL,Plan Build Qty,30-Dec-24,Fri,3
822-2347-404+TL,Plan Build Qty,30-Dec-24,Sat,
822-2347-404+TL,Plan Build Qty,06-Jan-25,Sun,
822-2347-404+TL,Plan Build Qty,06-Jan-25,Mon,12
822-2347-404+TL,Plan Build Qty,06-Jan-25,Tue,12
822-2347-404+TL,Plan Build Qty,06-Jan-25,Wed,12
822-2347-404+TL,Plan Build Qty,06-Jan-25,Thu,12
822-2347-404+TL,Plan Build Qty,06-Jan-25,Fri,12
822-2347-404+TL,Plan Build Qty,06-Jan-25,Sat,
822-2347-404+TL,Plan Build Qty,13-Jan-25,Sun,
822-2347-404+TL,Plan Build Qty,13-Jan-25,Mon,12
822-2347-404+TL,Plan Build Qty,13-Jan-25,Tue,12
822-2347-404+TL,Plan Build Qty,13-Jan-25,Wed,12
822-2347-404+TL,Plan Build Qty,13-Jan-25,Thu,12
822-2347-404+TL,Plan Build Qty,13-Jan-25,Fri,12
822-2347-404+TL,Plan Build Qty,13-Jan-25,Sat,
822-2347-404+TL,Plan Build Qty,20-Jan-25,Sun,
822-2347-404+TL,Plan Build Qty,20-Jan-25,Mon,12
822-2347-404+TL,Plan Build Qty,20-Jan-25,Tue,12
822-2347-404+TL,Plan Build Qty,20-Jan-25,Wed,12
822-2347-404+TL,Plan Build Qty,20-Jan-25,Thu,12
822-2347-404+TL,Plan Build Qty,20-Jan-25,Fri,12
822-2347-404+TL,Plan Delivery Qty,23-Dec-24,Sat,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Sun,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Mon,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Tue,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Wed,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Thu,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Fri,
822-2347-404+TL,Plan Delivery Qty,30-Dec-24,Sat,
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Sun,
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Mon,3
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Tue,12
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Wed,12
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Thu,12
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Fri,12
822-2347-404+TL,Plan Delivery Qty,06-Jan-25,Sat,
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Sun,
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Mon,12
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Tue,12
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Wed,12
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Thu,12
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Fri,12
822-2347-404+TL,Plan Delivery Qty,13-Jan-25,Sat,
822-2347-404+TL,Plan Delivery Qty,20-Jan-25,Sun,
822-2347-404+TL,Plan Delivery Qty,20-Jan-25,Mon,12
822-2347-404+TL,Plan Delivery Qty,20-Jan-25,Tue,12
822-2347-404+TL,Plan Delivery Qty,20-Jan-25,Wed,12
822-2347-404+TL,Plan Delivery Qty,20-Jan-25,Thu,12
822-2347-404+TL,Plan Delivery Qty,20-Jan-25,Fri,12
822-2347-424,Plan Build Qty,23-Dec-24,Sat,
822-2347-424,Plan Build Qty,30-Dec-24,Sun,
822-2347-424,Plan Build Qty,30-Dec-24,Mon,
822-2347-424,Plan Build Qty,30-Dec-24,Tue,
822-2347-424,Plan Build Qty,30-Dec-24,Wed,
822-2347-424,Plan Build Qty,30-Dec-24,Thu,90
822-2347-424,Plan Build Qty,30-Dec-24,Fri,14
822-2347-424,Plan Build Qty,30-Dec-24,Sat,
822-2347-424,Plan Build Qty,06-Jan-25,Sun,
822-2347-424,Plan Build Qty,06-Jan-25,Mon,14
822-2347-424,Plan Build Qty,06-Jan-25,Tue,14
822-2347-424,Plan Build Qty,06-Jan-25,Wed,14
822-2347-424,Plan Build Qty,06-Jan-25,Thu,14
822-2347-424,Plan Build Qty,06-Jan-25,Fri,14
822-2347-424,Plan Build Qty,06-Jan-25,Sat,
822-2347-424,Plan Build Qty,13-Jan-25,Sun,
822-2347-424,Plan Build Qty,13-Jan-25,Mon,14
822-2347-424,Plan Build Qty,13-Jan-25,Tue,14
822-2347-424,Plan Build Qty,13-Jan-25,Wed,14
822-2347-424,Plan Build Qty,13-Jan-25,Thu,14
822-2347-424,Plan Build Qty,13-Jan-25,Fri,14
822-2347-424,Plan Build Qty,13-Jan-25,Sat,
822-2347-424,Plan Build Qty,20-Jan-25,Sun,
822-2347-424,Plan Build Qty,20-Jan-25,Mon,14
822-2347-424,Plan Build Qty,20-Jan-25,Tue,14
822-2347-424,Plan Build Qty,20-Jan-25,Wed,14
822-2347-424,Plan Build Qty,20-Jan-25,Thu,14
822-2347-424,Plan Build Qty,20-Jan-25,Fri,14
822-2347-424,Plan Delivery Qty,23-Dec-24,Sat,
822-2347-424,Plan Delivery Qty,30-Dec-24,Sun,
822-2347-424,Plan Delivery Qty,30-Dec-24,Mon,
822-2347-424,Plan Delivery Qty,30-Dec-24,Tue,
822-2347-424,Plan Delivery Qty,30-Dec-24,Wed,
822-2347-424,Plan Delivery Qty,30-Dec-24,Thu,
822-2347-424,Plan Delivery Qty,30-Dec-24,Fri,6
822-2347-424,Plan Delivery Qty,30-Dec-24,Sat,10
822-2347-424,Plan Delivery Qty,06-Jan-25,Sun,
822-2347-424,Plan Delivery Qty,06-Jan-25,Mon,14
822-2347-424,Plan Delivery Qty,06-Jan-25,Tue,14
822-2347-424,Plan Delivery Qty,06-Jan-25,Wed,14
822-2347-424,Plan Delivery Qty,06-Jan-25,Thu,14
822-2347-424,Plan Delivery Qty,06-Jan-25,Fri,14
822-2347-424,Plan Delivery Qty,06-Jan-25,Sat,
822-2347-424,Plan Delivery Qty,13-Jan-25,Sun,
822-2347-424,Plan Delivery Qty,13-Jan-25,Mon,14
822-2347-424,Plan Delivery Qty,13-Jan-25,Tue,14
822-2347-424,Plan Delivery Qty,13-Jan-25,Wed,14
822-2347-424,Plan Delivery Qty,13-Jan-25,Thu,14
822-2347-424,Plan Delivery Qty,13-Jan-25,Fri,14
822-2347-424,Plan Delivery Qty,13-Jan-25,Sat,
822-2347-424,Plan Delivery Qty,20-Jan-25,Sun,
822-2347-424,Plan Delivery Qty,20-Jan-25,Mon,14
822-2347-424,Plan Delivery Qty,20-Jan-25,Tue,14
822-2347-424,Plan Delivery Qty,20-Jan-25,Wed,14
822-2347-424,Plan Delivery Qty,20-Jan-25,Thu,14
822-2347-424,Plan Delivery Qty,20-Jan-25,Fri,14
822-2347-424+TL,Plan Build Qty,23-Dec-24,Sat,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Sun,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Mon,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Tue,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Wed,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Thu,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Fri,
822-2347-424+TL,Plan Build Qty,30-Dec-24,Sat,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Sun,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Mon,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Tue,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Wed,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Thu,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Fri,
822-2347-424+TL,Plan Build Qty,06-Jan-25,Sat,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Sun,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Mon,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Tue,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Wed,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Thu,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Fri,
822-2347-424+TL,Plan Build Qty,13-Jan-25,Sat,
822-2347-424+TL,Plan Build Qty,20-Jan-25,Sun,
822-2347-424+TL,Plan Build Qty,20-Jan-25,Mon,
822-2347-424+TL,Plan Build Qty,20-Jan-25,Tue,
822-2347-424+TL,Plan Build Qty,20-Jan-25,Wed,
822-2347-424+TL,Plan Build Qty,20-Jan-25,Thu,
822-2347-424+TL,Plan Build Qty,20-Jan-25,Fri,
822-2347-424+TL,Plan Delivery Qty,23-Dec-24,Sat,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Sun,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Mon,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Tue,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Wed,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Thu,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Fri,
822-2347-424+TL,Plan Delivery Qty,30-Dec-24,Sat,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Sun,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Mon,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Tue,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Wed,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Thu,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Fri,
822-2347-424+TL,Plan Delivery Qty,06-Jan-25,Sat,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Sun,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Mon,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Tue,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Wed,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Thu,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Fri,
822-2347-424+TL,Plan Delivery Qty,13-Jan-25,Sat,
822-2347-424+TL,Plan Delivery Qty,20-Jan-25,Sun,
822-2347-424+TL,Plan Delivery Qty,20-Jan-25,Mon,
822-2347-424+TL,Plan Delivery Qty,20-Jan-25,Tue,
822-2347-424+TL,Plan Delivery Qty,20-Jan-25,Wed,
822-2347-424+TL,Plan Delivery Qty,20-Jan-25,Thu,
822-2347-424+TL,Plan Delivery Qty,20-Jan-25,Fri,
822-2347-504,Plan Build Qty,23-Dec-24,Sat,
822-2347-504,Plan Build Qty,30-Dec-24,Sun,
822-2347-504,Plan Build Qty,30-Dec-24,Mon,
822-2347-504,Plan Build Qty,30-Dec-24,Tue,
822-2347-504,Plan Build Qty,30-Dec-24,Wed,
822-2347-504,Plan Build Qty,30-Dec-24,Thu,
822-2347-504,Plan Build Qty,30-Dec-24,Fri,
822-2347-504,Plan Build Qty,30-Dec-24,Sat,
822-2347-504,Plan Build Qty,06-Jan-25,Sun,
822-2347-504,Plan Build Qty,06-Jan-25,Mon,
822-2347-504,Plan Build Qty,06-Jan-25,Tue,
822-2347-504,Plan Build Qty,06-Jan-25,Wed,
822-2347-504,Plan Build Qty,06-Jan-25,Thu,
822-2347-504,Plan Build Qty,06-Jan-25,Fri,
822-2347-504,Plan Build Qty,06-Jan-25,Sat,
822-2347-504,Plan Build Qty,13-Jan-25,Sun,
822-2347-504,Plan Build Qty,13-Jan-25,Mon,
822-2347-504,Plan Build Qty,13-Jan-25,Tue,
822-2347-504,Plan Build Qty,13-Jan-25,Wed,
822-2347-504,Plan Build Qty,13-Jan-25,Thu,
822-2347-504,Plan Build Qty,13-Jan-25,Fri,
822-2347-504,Plan Build Qty,13-Jan-25,Sat,
822-2347-504,Plan Build Qty,20-Jan-25,Sun,
822-2347-504,Plan Build Qty,20-Jan-25,Mon,
822-2347-504,Plan Build Qty,20-Jan-25,Tue,
822-2347-504,Plan Build Qty,20-Jan-25,Wed,
822-2347-504,Plan Build Qty,20-Jan-25,Thu,
822-2347-504,Plan Build Qty,20-Jan-25,Fri,
822-2347-504,Plan Delivery Qty,23-Dec-24,Sat,
822-2347-504,Plan Delivery Qty,30-Dec-24,Sun,
822-2347-504,Plan Delivery Qty,30-Dec-24,Mon,
822-2347-504,Plan Delivery Qty,30-Dec-24,Tue,
822-2347-504,Plan Delivery Qty,30-Dec-24,Wed,
822-2347-504,Plan Delivery Qty,30-Dec-24,Thu,
822-2347-504,Plan Delivery Qty,30-Dec-24,Fri,
822-2347-504,Plan Delivery Qty,30-Dec-24,Sat,
822-2347-504,Plan Delivery Qty,06-Jan-25,Sun,
822-2347-504,Plan Delivery Qty,06-Jan-25,Mon,
822-2347-504,Plan Delivery Qty,06-Jan-25,Tue,
822-2347-504,Plan Delivery Qty,06-Jan-25,Wed,
822-2347-504,Plan Delivery Qty,06-Jan-25,Thu,
822-2347-504,Plan Delivery Qty,06-Jan-25,Fri,
822-2347-504,Plan Delivery Qty,06-Jan-25,Sat,
822-2347-504,Plan Delivery Qty,13-Jan-25,Sun,
822-2347-504,Plan Delivery Qty,13-Jan-25,Mon,
822-2347-504,Plan Delivery Qty,13-Jan-25,Tue,
822-2347-504,Plan Delivery Qty,13-Jan-25,Wed,
822-2347-504,Plan Delivery Qty,13-Jan-25,Thu,
822-2347-504,Plan Delivery Qty,13-Jan-25,Fri,
822-2347-504,Plan Delivery Qty,13-Jan-25,Sat,
822-2347-504,Plan Delivery Qty,20-Jan-25,Sun,
822-2347-504,Plan Delivery Qty,20-Jan-25,Mon,
822-2347-504,Plan Delivery Qty,20-Jan-25,Tue,
822-2347-504,Plan Delivery Qty,20-Jan-25,Wed,
822-2347-504,Plan Delivery Qty,20-Jan-25,Thu,
822-2347-504,Plan Delivery Qty,20-Jan-25,Fri,
822-2904-111,Plan Build Qty,23-Dec-24,Sat,
822-2904-111,Plan Build Qty,30-Dec-24,Sun,
822-2904-111,Plan Build Qty,30-Dec-24,Mon,
822-2904-111,Plan Build Qty,30-Dec-24,Tue,
822-2904-111,Plan Build Qty,30-Dec-24,Wed,
822-2904-111,Plan Build Qty,30-Dec-24,Thu,231
822-2904-111,Plan Build Qty,30-Dec-24,Fri,6
822-2904-111,Plan Build Qty,30-Dec-24,Sat,
822-2904-111,Plan Build Qty,06-Jan-25,Sun,
822-2904-111,Plan Build Qty,06-Jan-25,Mon,6
822-2904-111,Plan Build Qty,06-Jan-25,Tue,6
822-2904-111,Plan Build Qty,06-Jan-25,Wed,6
822-2904-111,Plan Build Qty,06-Jan-25,Thu,6
822-2904-111,Plan Build Qty,06-Jan-25,Fri,6
822-2904-111,Plan Build Qty,06-Jan-25,Sat,
822-2904-111,Plan Build Qty,13-Jan-25,Sun,
822-2904-111,Plan Build Qty,13-Jan-25,Mon,6
822-2904-111,Plan Build Qty,13-Jan-25,Tue,6
822-2904-111,Plan Build Qty,13-Jan-25,Wed,6
822-2904-111,Plan Build Qty,13-Jan-25,Thu,6
822-2904-111,Plan Build Qty,13-Jan-25,Fri,6
822-2904-111,Plan Build Qty,13-Jan-25,Sat,
822-2904-111,Plan Build Qty,20-Jan-25,Sun,
822-2904-111,Plan Build Qty,20-Jan-25,Mon,6
822-2904-111,Plan Build Qty,20-Jan-25,Tue,6
822-2904-111,Plan Build Qty,20-Jan-25,Wed,6
822-2904-111,Plan Build Qty,20-Jan-25,Thu,6
822-2904-111,Plan Build Qty,20-Jan-25,Fri,6
822-2904-111,Plan Delivery Qty,23-Dec-24,Sat,
822-2904-111,Plan Delivery Qty,30-Dec-24,Sun,
822-2904-111,Plan Delivery Qty,30-Dec-24,Mon,
822-2904-111,Plan Delivery Qty,30-Dec-24,Tue,
822-2904-111,Plan Delivery Qty,30-Dec-24,Wed,
822-2904-111,Plan Delivery Qty,30-Dec-24,Thu,1
822-2904-111,Plan Delivery Qty,30-Dec-24,Fri,200
822-2904-111,Plan Delivery Qty,30-Dec-24,Sat,
822-2904-111,Plan Delivery Qty,06-Jan-25,Sun,
822-2904-111,Plan Delivery Qty,06-Jan-25,Mon,6
822-2904-111,Plan Delivery Qty,06-Jan-25,Tue,6
822-2904-111,Plan Delivery Qty,06-Jan-25,Wed,6
822-2904-111,Plan Delivery Qty,06-Jan-25,Thu,6
822-2904-111,Plan Delivery Qty,06-Jan-25,Fri,6
822-2904-111,Plan Delivery Qty,06-Jan-25,Sat,
822-2904-111,Plan Delivery Qty,13-Jan-25,Sun,
822-2904-111,Plan Delivery Qty,13-Jan-25,Mon,6
822-2904-111,Plan Delivery Qty,13-Jan-25,Tue,6
822-2904-111,Plan Delivery Qty,13-Jan-25,Wed,6
822-2904-111,Plan Delivery Qty,13-Jan-25,Thu,6
822-2904-111,Plan Delivery Qty,13-Jan-25,Fri,6
822-2904-111,Plan Delivery Qty,13-Jan-25,Sat,
822-2904-111,Plan Delivery Qty,20-Jan-25,Sun,
822-2904-111,Plan Delivery Qty,20-Jan-25,Mon,6
822-2904-111,Plan Delivery Qty,20-Jan-25,Tue,6
822-2904-111,Plan Delivery Qty,20-Jan-25,Wed,6
822-2904-111,Plan Delivery Qty,20-Jan-25,Thu,6
822-2904-111,Plan Delivery Qty,20-Jan-25,Fri,6
822-2904-111+TL,Plan Build Qty,23-Dec-24,Sat,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Sun,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Mon,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Tue,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Wed,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Thu,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Fri,
822-2904-111+TL,Plan Build Qty,30-Dec-24,Sat,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Sun,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Mon,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Tue,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Wed,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Thu,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Fri,
822-2904-111+TL,Plan Build Qty,06-Jan-25,Sat,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Sun,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Mon,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Tue,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Wed,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Thu,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Fri,
822-2904-111+TL,Plan Build Qty,13-Jan-25,Sat,
822-2904-111+TL,Plan Build Qty,20-Jan-25,Sun,
822-2904-111+TL,Plan Build Qty,20-Jan-25,Mon,
822-2904-111+TL,Plan Build Qty,20-Jan-25,Tue,
822-2904-111+TL,Plan Build Qty,20-Jan-25,Wed,5
822-2904-111+TL,Plan Build Qty,20-Jan-25,Thu,6
822-2904-111+TL,Plan Build Qty,20-Jan-25,Fri,6
822-2904-111+TL,Plan Delivery Qty,23-Dec-24,Sat,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Sun,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Mon,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Tue,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Wed,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Thu,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Fri,
822-2904-111+TL,Plan Delivery Qty,30-Dec-24,Sat,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Sun,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Mon,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Tue,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Wed,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Thu,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Fri,
822-2904-111+TL,Plan Delivery Qty,06-Jan-25,Sat,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Sun,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Mon,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Tue,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Wed,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Thu,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Fri,
822-2904-111+TL,Plan Delivery Qty,13-Jan-25,Sat,
822-2904-111+TL,Plan Delivery Qty,20-Jan-25,Sun,
822-2904-111+TL,Plan Delivery Qty,20-Jan-25,Mon,
822-2904-111+TL,Plan Delivery Qty,20-Jan-25,Tue,
822-2904-111+TL,Plan Delivery Qty,20-Jan-25,Wed,
822-2904-111+TL,Plan Delivery Qty,20-Jan-25,Thu,5
822-2904-111+TL,Plan Delivery Qty,20-Jan-25,Fri,6
822-2904-211,Plan Build Qty,23-Dec-24,Sat,
822-2904-211,Plan Build Qty,30-Dec-24,Sun,
822-2904-211,Plan Build Qty,30-Dec-24,Mon,
822-2904-211,Plan Build Qty,30-Dec-24,Tue,
822-2904-211,Plan Build Qty,30-Dec-24,Wed,
822-2904-211,Plan Build Qty,30-Dec-24,Thu,55
822-2904-211,Plan Build Qty,30-Dec-24,Fri,8
822-2904-211,Plan Build Qty,30-Dec-24,Sat,
822-2904-211,Plan Build Qty,06-Jan-25,Sun,
822-2904-211,Plan Build Qty,06-Jan-25,Mon,8
822-2904-211,Plan Build Qty,06-Jan-25,Tue,8
822-2904-211,Plan Build Qty,06-Jan-25,Wed,8
822-2904-211,Plan Build Qty,06-Jan-25,Thu,8
822-2904-211,Plan Build Qty,06-Jan-25,Fri,8
822-2904-211,Plan Build Qty,06-Jan-25,Sat,
822-2904-211,Plan Build Qty,13-Jan-25,Sun,
822-2904-211,Plan Build Qty,13-Jan-25,Mon,8
822-2904-211,Plan Build Qty,13-Jan-25,Tue,8
822-2904-211,Plan Build Qty,13-Jan-25,Wed,8
822-2904-211,Plan Build Qty,13-Jan-25,Thu,8
822-2904-211,Plan Build Qty,13-Jan-25,Fri,8
822-2904-211,Plan Build Qty,13-Jan-25,Sat,
822-2904-211,Plan Build Qty,20-Jan-25,Sun,
822-2904-211,Plan Build Qty,20-Jan-25,Mon,8
822-2904-211,Plan Build Qty,20-Jan-25,Tue,8
822-2904-211,Plan Build Qty,20-Jan-25,Wed,8
822-2904-211,Plan Build Qty,20-Jan-25,Thu,8
822-2904-211,Plan Build Qty,20-Jan-25,Fri,8
822-2904-211,Plan Delivery Qty,23-Dec-24,Sat,
822-2904-211,Plan Delivery Qty,30-Dec-24,Sun,
822-2904-211,Plan Delivery Qty,30-Dec-24,Mon,
822-2904-211,Plan Delivery Qty,30-Dec-24,Tue,
822-2904-211,Plan Delivery Qty,30-Dec-24,Wed,
