Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
987-2094-004,Plan Delivery Qty,17-Feb-25,Tue,70
987-2094-004,Plan Delivery Qty,17-Feb-25,Wed,70
987-2094-004,Plan Delivery Qty,17-Feb-25,Thu,70
987-2094-004,Plan Delivery Qty,17-Feb-25,Fri,70
987-2434-300,Plan Build Qty,20-Jan-25,Fri,
987-2434-300,Plan Build Qty,20-Jan-25,Sat,
987-2434-300,Plan Build Qty,27-Jan-25,Sun,
987-2434-300,Plan Build Qty,27-Jan-25,Mon,
987-2434-300,Plan Build Qty,27-Jan-25,Tue,
987-2434-300,Plan Build Qty,27-Jan-25,Wed,
987-2434-300,Plan Build Qty,27-Jan-25,Thu,
987-2434-300,Plan Build Qty,27-Jan-25,Fri,
987-2434-300,Plan Build Qty,27-Jan-25,Sat,
987-2434-300,Plan Build Qty,3-Feb-25,Sun,
987-2434-300,Plan Build Qty,3-Feb-25,Mon,
987-2434-300,Plan Build Qty,3-Feb-25,Tue,
987-2434-300,Plan Build Qty,3-Feb-25,Wed,
987-2434-300,Plan Build Qty,3-Feb-25,Thu,
987-2434-300,Plan Build Qty,3-Feb-25,Fri,
987-2434-300,Plan Build Qty,3-Feb-25,Sat,
987-2434-300,Plan Build Qty,10-Feb-25,Sun,
987-2434-300,Plan Build Qty,10-Feb-25,Mon,
987-2434-300,Plan Build Qty,10-Feb-25,Tue,
987-2434-300,Plan Build Qty,10-Feb-25,Wed,
987-2434-300,Plan Build Qty,10-Feb-25,Thu,30
987-2434-300,Plan Build Qty,10-Feb-25,Fri,30
987-2434-300,Plan Build Qty,10-Feb-25,Sat,
987-2434-300,Plan Build Qty,17-Feb-25,Sun,
987-2434-300,Plan Build Qty,17-Feb-25,Mon,40
987-2434-300,Plan Build Qty,17-Feb-25,Tue,40
987-2434-300,Plan Build Qty,17-Feb-25,Wed,30
987-2434-300,Plan Build Qty,17-Feb-25,Thu,40
987-2434-300,Plan Build Qty,17-Feb-25,Fri,30
987-2434-300,Plan Delivery Qty,20-Jan-25,Fri,
987-2434-300,Plan Delivery Qty,20-Jan-25,Sat,
987-2434-300,Plan Delivery Qty,27-Jan-25,Sun,
987-2434-300,Plan Delivery Qty,27-Jan-25,Mon,
987-2434-300,Plan Delivery Qty,27-Jan-25,Tue,6
987-2434-300,Plan Delivery Qty,27-Jan-25,Wed,160
987-2434-300,Plan Delivery Qty,27-Jan-25,Thu,111
987-2434-300,Plan Delivery Qty,27-Jan-25,Fri,92
987-2434-300,Plan Delivery Qty,27-Jan-25,Sat,64
987-2434-300,Plan Delivery Qty,3-Feb-25,Sun,
987-2434-300,Plan Delivery Qty,3-Feb-25,Mon,
987-2434-300,Plan Delivery Qty,3-Feb-25,Tue,59
987-2434-300,Plan Delivery Qty,3-Feb-25,Wed,7
987-2434-300,Plan Delivery Qty,3-Feb-25,Thu,
987-2434-300,Plan Delivery Qty,3-Feb-25,Fri,
987-2434-300,Plan Delivery Qty,3-Feb-25,Sat,
987-2434-300,Plan Delivery Qty,10-Feb-25,Sun,
987-2434-300,Plan Delivery Qty,10-Feb-25,Mon,
987-2434-300,Plan Delivery Qty,10-Feb-25,Tue,
987-2434-300,Plan Delivery Qty,10-Feb-25,Wed,
987-2434-300,Plan Delivery Qty,10-Feb-25,Thu,
987-2434-300,Plan Delivery Qty,10-Feb-25,Fri,
987-2434-300,Plan Delivery Qty,10-Feb-25,Sat,
987-2434-300,Plan Delivery Qty,17-Feb-25,Sun,
987-2434-300,Plan Delivery Qty,17-Feb-25,Mon,
987-2434-300,Plan Delivery Qty,17-Feb-25,Tue,
987-2434-300,Plan Delivery Qty,17-Feb-25,Wed,
987-2434-300,Plan Delivery Qty,17-Feb-25,Thu,
987-2434-300,Plan Delivery Qty,17-Feb-25,Fri,
987-2618-011,Plan Build Qty,20-Jan-25,Fri,
987-2618-011,Plan Build Qty,20-Jan-25,Sat,
987-2618-011,Plan Build Qty,27-Jan-25,Sun,
987-2618-011,Plan Build Qty,27-Jan-25,Mon,3
987-2618-011,Plan Build Qty,27-Jan-25,Tue,
987-2618-011,Plan Build Qty,27-Jan-25,Wed,
987-2618-011,Plan Build Qty,27-Jan-25,Thu,
987-2618-011,Plan Build Qty,27-Jan-25,Fri,
987-2618-011,Plan Build Qty,27-Jan-25,Sat,
987-2618-011,Plan Build Qty,3-Feb-25,Sun,
987-2618-011,Plan Build Qty,3-Feb-25,Mon,
987-2618-011,Plan Build Qty,3-Feb-25,Tue,
987-2618-011,Plan Build Qty,3-Feb-25,Wed,
987-2618-011,Plan Build Qty,3-Feb-25,Thu,
987-2618-011,Plan Build Qty,3-Feb-25,Fri,
987-2618-011,Plan Build Qty,3-Feb-25,Sat,
987-2618-011,Plan Build Qty,10-Feb-25,Sun,
987-2618-011,Plan Build Qty,10-Feb-25,Mon,
987-2618-011,Plan Build Qty,10-Feb-25,Tue,
987-2618-011,Plan Build Qty,10-Feb-25,Wed,
987-2618-011,Plan Build Qty,10-Feb-25,Thu,
987-2618-011,Plan Build Qty,10-Feb-25,Fri,
987-2618-011,Plan Build Qty,10-Feb-25,Sat,
987-2618-011,Plan Build Qty,17-Feb-25,Sun,
987-2618-011,Plan Build Qty,17-Feb-25,Mon,
987-2618-011,Plan Build Qty,17-Feb-25,Tue,
987-2618-011,Plan Build Qty,17-Feb-25,Wed,
987-2618-011,Plan Build Qty,17-Feb-25,Thu,
987-2618-011,Plan Build Qty,17-Feb-25,Fri,
987-2618-011,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-011,Plan Delivery Qty,20-Jan-25,Sat,
987-2618-011,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-011,Plan Delivery Qty,27-Jan-25,Mon,3
987-2618-011,Plan Delivery Qty,27-Jan-25,Tue,
987-2618-011,Plan Delivery Qty,27-Jan-25,Wed,
987-2618-011,Plan Delivery Qty,27-Jan-25,Thu,
987-2618-011,Plan Delivery Qty,27-Jan-25,Fri,
987-2618-011,Plan Delivery Qty,27-Jan-25,Sat,
987-2618-011,Plan Delivery Qty,3-Feb-25,Sun,
987-2618-011,Plan Delivery Qty,3-Feb-25,Mon,
987-2618-011,Plan Delivery Qty,3-Feb-25,Tue,
987-2618-011,Plan Delivery Qty,3-Feb-25,Wed,
987-2618-011,Plan Delivery Qty,3-Feb-25,Thu,
987-2618-011,Plan Delivery Qty,3-Feb-25,Fri,
987-2618-011,Plan Delivery Qty,3-Feb-25,Sat,
987-2618-011,Plan Delivery Qty,10-Feb-25,Sun,
987-2618-011,Plan Delivery Qty,10-Feb-25,Mon,
987-2618-011,Plan Delivery Qty,10-Feb-25,Tue,
987-2618-011,Plan Delivery Qty,10-Feb-25,Wed,
987-2618-011,Plan Delivery Qty,10-Feb-25,Thu,
987-2618-011,Plan Delivery Qty,10-Feb-25,Fri,
987-2618-011,Plan Delivery Qty,10-Feb-25,Sat,
987-2618-011,Plan Delivery Qty,17-Feb-25,Sun,
987-2618-011,Plan Delivery Qty,17-Feb-25,Mon,
987-2618-011,Plan Delivery Qty,17-Feb-25,Tue,
987-2618-011,Plan Delivery Qty,17-Feb-25,Wed,
987-2618-011,Plan Delivery Qty,17-Feb-25,Thu,
987-2618-011,Plan Delivery Qty,17-Feb-25,Fri,
987-2618-021,Plan Build Qty,20-Jan-25,Fri,
987-2618-021,Plan Build Qty,20-Jan-25,Sat,
987-2618-021,Plan Build Qty,27-Jan-25,Sun,
987-2618-021,Plan Build Qty,27-Jan-25,Mon,3
987-2618-021,Plan Build Qty,27-Jan-25,Tue,
987-2618-021,Plan Build Qty,27-Jan-25,Wed,
987-2618-021,Plan Build Qty,27-Jan-25,Thu,
987-2618-021,Plan Build Qty,27-Jan-25,Fri,
987-2618-021,Plan Build Qty,27-Jan-25,Sat,
987-2618-021,Plan Build Qty,3-Feb-25,Sun,
987-2618-021,Plan Build Qty,3-Feb-25,Mon,
987-2618-021,Plan Build Qty,3-Feb-25,Tue,
987-2618-021,Plan Build Qty,3-Feb-25,Wed,
987-2618-021,Plan Build Qty,3-Feb-25,Thu,
987-2618-021,Plan Build Qty,3-Feb-25,Fri,
987-2618-021,Plan Build Qty,3-Feb-25,Sat,
987-2618-021,Plan Build Qty,10-Feb-25,Sun,
987-2618-021,Plan Build Qty,10-Feb-25,Mon,
987-2618-021,Plan Build Qty,10-Feb-25,Tue,
987-2618-021,Plan Build Qty,10-Feb-25,Wed,
987-2618-021,Plan Build Qty,10-Feb-25,Thu,
987-2618-021,Plan Build Qty,10-Feb-25,Fri,
987-2618-021,Plan Build Qty,10-Feb-25,Sat,
987-2618-021,Plan Build Qty,17-Feb-25,Sun,
987-2618-021,Plan Build Qty,17-Feb-25,Mon,
987-2618-021,Plan Build Qty,17-Feb-25,Tue,
987-2618-021,Plan Build Qty,17-Feb-25,Wed,
987-2618-021,Plan Build Qty,17-Feb-25,Thu,
987-2618-021,Plan Build Qty,17-Feb-25,Fri,
987-2618-021,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-021,Plan Delivery Qty,20-Jan-25,Sat,
987-2618-021,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-021,Plan Delivery Qty,27-Jan-25,Mon,3
987-2618-021,Plan Delivery Qty,27-Jan-25,Tue,
987-2618-021,Plan Delivery Qty,27-Jan-25,Wed,
987-2618-021,Plan Delivery Qty,27-Jan-25,Thu,
987-2618-021,Plan Delivery Qty,27-Jan-25,Fri,
987-2618-021,Plan Delivery Qty,27-Jan-25,Sat,
987-2618-021,Plan Delivery Qty,3-Feb-25,Sun,
987-2618-021,Plan Delivery Qty,3-Feb-25,Mon,
987-2618-021,Plan Delivery Qty,3-Feb-25,Tue,
987-2618-021,Plan Delivery Qty,3-Feb-25,Wed,
987-2618-021,Plan Delivery Qty,3-Feb-25,Thu,
987-2618-021,Plan Delivery Qty,3-Feb-25,Fri,
987-2618-021,Plan Delivery Qty,3-Feb-25,Sat,
987-2618-021,Plan Delivery Qty,10-Feb-25,Sun,
987-2618-021,Plan Delivery Qty,10-Feb-25,Mon,
987-2618-021,Plan Delivery Qty,10-Feb-25,Tue,
987-2618-021,Plan Delivery Qty,10-Feb-25,Wed,
987-2618-021,Plan Delivery Qty,10-Feb-25,Thu,
987-2618-021,Plan Delivery Qty,10-Feb-25,Fri,
987-2618-021,Plan Delivery Qty,10-Feb-25,Sat,
987-2618-021,Plan Delivery Qty,17-Feb-25,Sun,
987-2618-021,Plan Delivery Qty,17-Feb-25,Mon,
987-2618-021,Plan Delivery Qty,17-Feb-25,Tue,
987-2618-021,Plan Delivery Qty,17-Feb-25,Wed,
987-2618-021,Plan Delivery Qty,17-Feb-25,Thu,
987-2618-021,Plan Delivery Qty,17-Feb-25,Fri,
987-2618-021+TL,Plan Build Qty,20-Jan-25,Fri,
987-2618-021+TL,Plan Build Qty,20-Jan-25,Sat,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Sun,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Mon,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Tue,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Wed,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Thu,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Fri,
987-2618-021+TL,Plan Build Qty,27-Jan-25,Sat,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Sun,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Mon,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Tue,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Wed,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Thu,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Fri,
987-2618-021+TL,Plan Build Qty,3-Feb-25,Sat,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Sun,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Mon,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Tue,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Wed,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Thu,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Fri,
987-2618-021+TL,Plan Build Qty,10-Feb-25,Sat,
987-2618-021+TL,Plan Build Qty,17-Feb-25,Sun,
987-2618-021+TL,Plan Build Qty,17-Feb-25,Mon,
987-2618-021+TL,Plan Build Qty,17-Feb-25,Tue,
987-2618-021+TL,Plan Build Qty,17-Feb-25,Wed,
987-2618-021+TL,Plan Build Qty,17-Feb-25,Thu,18
987-2618-021+TL,Plan Build Qty,17-Feb-25,Fri,
987-2618-021+TL,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-021+TL,Plan Delivery Qty,20-Jan-25,Sat,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Mon,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Tue,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Wed,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Thu,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Fri,
987-2618-021+TL,Plan Delivery Qty,27-Jan-25,Sat,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Sun,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Mon,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Tue,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Wed,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Thu,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Fri,
987-2618-021+TL,Plan Delivery Qty,3-Feb-25,Sat,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Sun,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Mon,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Tue,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Wed,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Thu,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Fri,
987-2618-021+TL,Plan Delivery Qty,10-Feb-25,Sat,
987-2618-021+TL,Plan Delivery Qty,17-Feb-25,Sun,
987-2618-021+TL,Plan Delivery Qty,17-Feb-25,Mon,
987-2618-021+TL,Plan Delivery Qty,17-Feb-25,Tue,
987-2618-021+TL,Plan Delivery Qty,17-Feb-25,Wed,
987-2618-021+TL,Plan Delivery Qty,17-Feb-25,Thu,
987-2618-021+TL,Plan Delivery Qty,17-Feb-25,Fri,
987-2618-121,Plan Build Qty,20-Jan-25,Fri,
987-2618-121,Plan Build Qty,20-Jan-25,Sat,
987-2618-121,Plan Build Qty,27-Jan-25,Sun,
987-2618-121,Plan Build Qty,27-Jan-25,Mon,39
987-2618-121,Plan Build Qty,27-Jan-25,Tue,24
987-2618-121,Plan Build Qty,27-Jan-25,Wed,24
987-2618-121,Plan Build Qty,27-Jan-25,Thu,24
987-2618-121,Plan Build Qty,27-Jan-25,Fri,14
987-2618-121,Plan Build Qty,27-Jan-25,Sat,
987-2618-121,Plan Build Qty,3-Feb-25,Sun,
987-2618-121,Plan Build Qty,3-Feb-25,Mon,24
987-2618-121,Plan Build Qty,3-Feb-25,Tue,14
987-2618-121,Plan Build Qty,3-Feb-25,Wed,26
987-2618-121,Plan Build Qty,3-Feb-25,Thu,48
987-2618-121,Plan Build Qty,3-Feb-25,Fri,26
987-2618-121,Plan Build Qty,3-Feb-25,Sat,
987-2618-121,Plan Build Qty,10-Feb-25,Sun,
987-2618-121,Plan Build Qty,10-Feb-25,Mon,24
987-2618-121,Plan Build Qty,10-Feb-25,Tue,24
987-2618-121,Plan Build Qty,10-Feb-25,Wed,24
987-2618-121,Plan Build Qty,10-Feb-25,Thu,24
987-2618-121,Plan Build Qty,10-Feb-25,Fri,24
987-2618-121,Plan Build Qty,10-Feb-25,Sat,
987-2618-121,Plan Build Qty,17-Feb-25,Sun,
987-2618-121,Plan Build Qty,17-Feb-25,Mon,24
987-2618-121,Plan Build Qty,17-Feb-25,Tue,24
987-2618-121,Plan Build Qty,17-Feb-25,Wed,24
987-2618-121,Plan Build Qty,17-Feb-25,Thu,24
987-2618-121,Plan Build Qty,17-Feb-25,Fri,24
987-2618-121,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-121,Plan Delivery Qty,20-Jan-25,Sat,24
987-2618-121,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-121,Plan Delivery Qty,27-Jan-25,Mon,3
987-2618-121,Plan Delivery Qty,27-Jan-25,Tue,19
987-2618-121,Plan Delivery Qty,27-Jan-25,Wed,24
987-2618-121,Plan Delivery Qty,27-Jan-25,Thu,24
987-2618-121,Plan Delivery Qty,27-Jan-25,Fri,24
987-2618-121,Plan Delivery Qty,27-Jan-25,Sat,24
987-2618-121,Plan Delivery Qty,3-Feb-25,Sun,
987-2618-121,Plan Delivery Qty,3-Feb-25,Mon,
987-2618-121,Plan Delivery Qty,3-Feb-25,Tue,8
987-2618-121,Plan Delivery Qty,3-Feb-25,Wed,24
987-2618-121,Plan Delivery Qty,3-Feb-25,Thu,24
987-2618-121,Plan Delivery Qty,3-Feb-25,Fri,26
987-2618-121,Plan Delivery Qty,3-Feb-25,Sat,36
987-2618-121,Plan Delivery Qty,10-Feb-25,Sun,
987-2618-121,Plan Delivery Qty,10-Feb-25,Mon,
987-2618-121,Plan Delivery Qty,10-Feb-25,Tue,24
987-2618-121,Plan Delivery Qty,10-Feb-25,Wed,24
987-2618-121,Plan Delivery Qty,10-Feb-25,Thu,24
987-2618-121,Plan Delivery Qty,10-Feb-25,Fri,14
987-2618-121,Plan Delivery Qty,10-Feb-25,Sat,24
987-2618-121,Plan Delivery Qty,17-Feb-25,Sun,
987-2618-121,Plan Delivery Qty,17-Feb-25,Mon,
987-2618-121,Plan Delivery Qty,17-Feb-25,Tue,14
987-2618-121,Plan Delivery Qty,17-Feb-25,Wed,26
987-2618-121,Plan Delivery Qty,17-Feb-25,Thu,48
987-2618-121,Plan Delivery Qty,17-Feb-25,Fri,26
987-2618-121+TL,Plan Build Qty,20-Jan-25,Fri,
987-2618-121+TL,Plan Build Qty,20-Jan-25,Sat,
987-2618-121+TL,Plan Build Qty,27-Jan-25,Sun,
987-2618-121+TL,Plan Build Qty,27-Jan-25,Mon,9
987-2618-121+TL,Plan Build Qty,27-Jan-25,Tue,23
987-2618-121+TL,Plan Build Qty,27-Jan-25,Wed,13
987-2618-121+TL,Plan Build Qty,27-Jan-25,Thu,17
987-2618-121+TL,Plan Build Qty,27-Jan-25,Fri,24
987-2618-121+TL,Plan Build Qty,27-Jan-25,Sat,
987-2618-121+TL,Plan Build Qty,3-Feb-25,Sun,
987-2618-121+TL,Plan Build Qty,3-Feb-25,Mon,24
987-2618-121+TL,Plan Build Qty,3-Feb-25,Tue,24
987-2618-121+TL,Plan Build Qty,3-Feb-25,Wed,24
987-2618-121+TL,Plan Build Qty,3-Feb-25,Thu,24
987-2618-121+TL,Plan Build Qty,3-Feb-25,Fri,24
987-2618-121+TL,Plan Build Qty,3-Feb-25,Sat,
987-2618-121+TL,Plan Build Qty,10-Feb-25,Sun,
987-2618-121+TL,Plan Build Qty,10-Feb-25,Mon,24
987-2618-121+TL,Plan Build Qty,10-Feb-25,Tue,24
987-2618-121+TL,Plan Build Qty,10-Feb-25,Wed,24
987-2618-121+TL,Plan Build Qty,10-Feb-25,Thu,24
987-2618-121+TL,Plan Build Qty,10-Feb-25,Fri,24
987-2618-121+TL,Plan Build Qty,10-Feb-25,Sat,
987-2618-121+TL,Plan Build Qty,17-Feb-25,Sun,
987-2618-121+TL,Plan Build Qty,17-Feb-25,Mon,24
987-2618-121+TL,Plan Build Qty,17-Feb-25,Tue,24
987-2618-121+TL,Plan Build Qty,17-Feb-25,Wed,24
987-2618-121+TL,Plan Build Qty,17-Feb-25,Thu,24
987-2618-121+TL,Plan Build Qty,17-Feb-25,Fri,24
987-2618-121+TL,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-121+TL,Plan Delivery Qty,20-Jan-25,Sat,1
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Mon,
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Tue,
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Wed,
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Thu,
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Fri,
987-2618-121+TL,Plan Delivery Qty,27-Jan-25,Sat,
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Sun,
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Mon,
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Tue,
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Wed,
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Thu,
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Fri,14
987-2618-121+TL,Plan Delivery Qty,3-Feb-25,Sat,4
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Sun,
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Mon,
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Tue,4
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Wed,1
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Thu,1
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Fri,15
987-2618-121+TL,Plan Delivery Qty,10-Feb-25,Sat,10
987-2618-121+TL,Plan Delivery Qty,17-Feb-25,Sun,
987-2618-121+TL,Plan Delivery Qty,17-Feb-25,Mon,
987-2618-121+TL,Plan Delivery Qty,17-Feb-25,Tue,9
987-2618-121+TL,Plan Delivery Qty,17-Feb-25,Wed,23
987-2618-121+TL,Plan Delivery Qty,17-Feb-25,Thu,13
987-2618-121+TL,Plan Delivery Qty,17-Feb-25,Fri,17
987-2618-221,Plan Build Qty,20-Jan-25,Fri,
987-2618-221,Plan Build Qty,20-Jan-25,Sat,
987-2618-221,Plan Build Qty,27-Jan-25,Sun,
987-2618-221,Plan Build Qty,27-Jan-25,Mon,12
987-2618-221,Plan Build Qty,27-Jan-25,Tue,
987-2618-221,Plan Build Qty,27-Jan-25,Wed,12
987-2618-221,Plan Build Qty,27-Jan-25,Thu,
987-2618-221,Plan Build Qty,27-Jan-25,Fri,12
987-2618-221,Plan Build Qty,27-Jan-25,Sat,
987-2618-221,Plan Build Qty,3-Feb-25,Sun,
987-2618-221,Plan Build Qty,3-Feb-25,Mon,12
987-2618-221,Plan Build Qty,3-Feb-25,Tue,12
987-2618-221,Plan Build Qty,3-Feb-25,Wed,12
987-2618-221,Plan Build Qty,3-Feb-25,Thu,12
987-2618-221,Plan Build Qty,3-Feb-25,Fri,12
987-2618-221,Plan Build Qty,3-Feb-25,Sat,
987-2618-221,Plan Build Qty,10-Feb-25,Sun,
987-2618-221,Plan Build Qty,10-Feb-25,Mon,12
987-2618-221,Plan Build Qty,10-Feb-25,Tue,12
987-2618-221,Plan Build Qty,10-Feb-25,Wed,4
987-2618-221,Plan Build Qty,10-Feb-25,Thu,12
987-2618-221,Plan Build Qty,10-Feb-25,Fri,4
987-2618-221,Plan Build Qty,10-Feb-25,Sat,
987-2618-221,Plan Build Qty,17-Feb-25,Sun,
987-2618-221,Plan Build Qty,17-Feb-25,Mon,
987-2618-221,Plan Build Qty,17-Feb-25,Tue,12
987-2618-221,Plan Build Qty,17-Feb-25,Wed,
987-2618-221,Plan Build Qty,17-Feb-25,Thu,12
987-2618-221,Plan Build Qty,17-Feb-25,Fri,12
987-2618-221,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-221,Plan Delivery Qty,20-Jan-25,Sat,
987-2618-221,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-221,Plan Delivery Qty,27-Jan-25,Mon,
987-2618-221,Plan Delivery Qty,27-Jan-25,Tue,
987-2618-221,Plan Delivery Qty,27-Jan-25,Wed,
987-2618-221,Plan Delivery Qty,27-Jan-25,Thu,
987-2618-221,Plan Delivery Qty,27-Jan-25,Fri,
987-2618-221,Plan Delivery Qty,27-Jan-25,Sat,
987-2618-221,Plan Delivery Qty,3-Feb-25,Sun,
987-2618-221,Plan Delivery Qty,3-Feb-25,Mon,4
987-2618-221,Plan Delivery Qty,3-Feb-25,Tue,12
987-2618-221,Plan Delivery Qty,3-Feb-25,Wed,
987-2618-221,Plan Delivery Qty,3-Feb-25,Thu,12
987-2618-221,Plan Delivery Qty,3-Feb-25,Fri,24
987-2618-221,Plan Delivery Qty,3-Feb-25,Sat,12
987-2618-221,Plan Delivery Qty,10-Feb-25,Sun,
987-2618-221,Plan Delivery Qty,10-Feb-25,Mon,
987-2618-221,Plan Delivery Qty,10-Feb-25,Tue,
987-2618-221,Plan Delivery Qty,10-Feb-25,Wed,12
987-2618-221,Plan Delivery Qty,10-Feb-25,Thu,
987-2618-221,Plan Delivery Qty,10-Feb-25,Fri,12
987-2618-221,Plan Delivery Qty,10-Feb-25,Sat,
987-2618-221,Plan Delivery Qty,17-Feb-25,Sun,
987-2618-221,Plan Delivery Qty,17-Feb-25,Mon,12
987-2618-221,Plan Delivery Qty,17-Feb-25,Tue,12
987-2618-221,Plan Delivery Qty,17-Feb-25,Wed,12
987-2618-221,Plan Delivery Qty,17-Feb-25,Thu,12
987-2618-221,Plan Delivery Qty,17-Feb-25,Fri,12
987-2618-221+TL,Plan Build Qty,20-Jan-25,Fri,
987-2618-221+TL,Plan Build Qty,20-Jan-25,Sat,
987-2618-221+TL,Plan Build Qty,27-Jan-25,Sun,
987-2618-221+TL,Plan Build Qty,27-Jan-25,Mon,5
987-2618-221+TL,Plan Build Qty,27-Jan-25,Tue,10
987-2618-221+TL,Plan Build Qty,27-Jan-25,Wed,10
987-2618-221+TL,Plan Build Qty,27-Jan-25,Thu,11
987-2618-221+TL,Plan Build Qty,27-Jan-25,Fri,15
987-2618-221+TL,Plan Build Qty,27-Jan-25,Sat,
987-2618-221+TL,Plan Build Qty,3-Feb-25,Sun,
987-2618-221+TL,Plan Build Qty,3-Feb-25,Mon,12
987-2618-221+TL,Plan Build Qty,3-Feb-25,Tue,12
987-2618-221+TL,Plan Build Qty,3-Feb-25,Wed,12
987-2618-221+TL,Plan Build Qty,3-Feb-25,Thu,10
987-2618-221+TL,Plan Build Qty,3-Feb-25,Fri,10
987-2618-221+TL,Plan Build Qty,3-Feb-25,Sat,
987-2618-221+TL,Plan Build Qty,10-Feb-25,Sun,
987-2618-221+TL,Plan Build Qty,10-Feb-25,Mon,10
987-2618-221+TL,Plan Build Qty,10-Feb-25,Tue,
987-2618-221+TL,Plan Build Qty,10-Feb-25,Wed,9
987-2618-221+TL,Plan Build Qty,10-Feb-25,Thu,10
987-2618-221+TL,Plan Build Qty,10-Feb-25,Fri,10
987-2618-221+TL,Plan Build Qty,10-Feb-25,Sat,
987-2618-221+TL,Plan Build Qty,17-Feb-25,Sun,
987-2618-221+TL,Plan Build Qty,17-Feb-25,Mon,10
987-2618-221+TL,Plan Build Qty,17-Feb-25,Tue,10
987-2618-221+TL,Plan Build Qty,17-Feb-25,Wed,10
987-2618-221+TL,Plan Build Qty,17-Feb-25,Thu,10
987-2618-221+TL,Plan Build Qty,17-Feb-25,Fri,10
987-2618-221+TL,Plan Delivery Qty,20-Jan-25,Fri,
987-2618-221+TL,Plan Delivery Qty,20-Jan-25,Sat,1
987-2618-221+TL,Plan Delivery Qty,27-Jan-25,Sun,
987-2618-221+TL,Plan Delivery Qty,27-Jan-25,Mon,
987-2618-221+TL,Plan Delivery Qty,27-Jan-25,Tue,3
987-2618-221+TL,Plan Delivery Qty,27-Jan-25,Wed,2
987-2618-221+TL,Plan Delivery Qty,27-Jan-25,Thu,3
