"MSIB_INVENTORY_ITEM_ID","MSIB_SEGMENT1","MP_PLANNER_CODE","MP_ORGANIZATION_ID","MP_DESCRIPTION"
12528077,"966-4186-002","V56",1213,"Moser, Linda"
12528078,"966-4186-002+MP","V56",1213,"Moser, Linda"
12527998,"966-2220-009+MP","V56",1213,"Moser, Linda"
12528003,"966-2278-002+MP","V56",1213,"Moser, Linda"
12524379,"966-2700-003","V56",1213,"Moser, Linda"
12524245,"966-4188-003","V56",1213,"Moser, Linda"
12524247,"966-4188-003+MP","V56",1213,"Moser, Linda"
12527313,"966-2300-191","V56",1213,"Moser, Linda"
12524380,"966-2700-003+MP","V56",1213,"Moser, Linda"
12552843,"966-2700-004","V56",1213,"Moser, Linda"
12524477,"966-4256-001","V56",1213,"Moser, Linda"
12526609,"966-2300-203","V56",1213,"Moser, Linda"
12527079,"966-2300-281+MP","V56",1213,"Moser, Linda"
12523843,"966-4304-001+MP","V56",1213,"Moser, Linda"
12527085,"966-2300-403","V56",1213,"Moser, Linda"
12527088,"966-2300-481+MP","V56",1213,"Moser, Linda"
12523890,"966-4325-004+MP","V56",1213,"Moser, Linda"
12521766,"966-4582-002+MP","V56",1213,"Moser, Linda"
12524516,"984-5180-001","V56",1213,"Moser, Linda"
12529780,"966-2300-503","V56",1213,"Moser, Linda"
12529019,"966-2300-581+MP","V56",1213,"Moser, Linda"
12529020,"966-2300-591","V56",1213,"Moser, Linda"
12525802,"966-3648-001+MP","V56",1213,"Moser, Linda"
12552580,"966-6969-004","V56",1213,"Moser, Linda"
12523978,"966-2859-003+MP","V56",1213,"Moser, Linda"
12523982,"966-2859-005+MP","V56",1213,"Moser, Linda"
12524034,"966-4333-002","V56",1213,"Moser, Linda"
12524035,"966-4333-002+MP","V56",1213,"Moser, Linda"
12553405,"966-4333-003+MP","V56",1213,"Moser, Linda"
12531214,"966-6971-004","V56",1213,"Moser, Linda"
12546505,"987-0267-001","V56",1213,"Moser, Linda"
12546507,"987-0268-001","V56",1213,"Moser, Linda"
12526554,"966-2859-010","V56",1213,"Moser, Linda"
12526555,"966-2859-010+MP","V56",1213,"Moser, Linda"
12526557,"966-2859-011+MP","V56",1213,"Moser, Linda"
12527650,"966-3847-003+MP","V56",1213,"Moser, Linda"
12527655,"966-3847-004+MP","V56",1213,"Moser, Linda"
12523892,"966-4974-002+MP","V56",1213,"Moser, Linda"
12524124,"966-6973-003","V56",1213,"Moser, Linda"
12553619,"966-6973-103","V56",1213,"Moser, Linda"
12529082,"966-7400-001+MP","V56",1213,"Moser, Linda"
12529875,"966-7400-002+MP","V56",1213,"Moser, Linda"
12531295,"966-7400-011","V56",1213,"Moser, Linda"
12528263,"966-7400-011+MP","V56",1213,"Moser, Linda"
12528031,"966-3865-001","V56",1213,"Moser, Linda"
12528032,"966-3865-001+MP","V56",1213,"Moser, Linda"
12527746,"966-3867-003+MP","V56",1213,"Moser, Linda"
12523799,"944-3773-002","V56",1213,"Moser, Linda"
12523801,"944-3773-002+MP","V56",1213,"Moser, Linda"
12523418,"944-3785-003","V56",1213,"Moser, Linda"
12523419,"944-3785-003+MP","V56",1213,"Moser, Linda"
12523420,"944-3785-103","V56",1213,"Moser, Linda"
12523421,"944-3785-103+MP","V56",1213,"Moser, Linda"
12526757,"944-2589-006+MP","V56",1213,"Moser, Linda"
12526206,"944-2222-004+MP","V56",1213,"Moser, Linda"
12529486,"944-3765-003+MP","V56",1213,"Moser, Linda"
12529530,"944-3765-007+MP","V56",1213,"Moser, Linda"
12529531,"944-3765-008","V56",1213,"Moser, Linda"
12529532,"944-3765-008+MP","V56",1213,"Moser, Linda"
12524663,"944-3767-006+MP","V56",1213,"Moser, Linda"
12522014,"944-1780-002","V56",1213,"Moser, Linda"
12522015,"944-1780-002+MP","V56",1213,"Moser, Linda"
12524669,"944-3767-103+MP","V56",1213,"Moser, Linda"
12524590,"944-3767-104+MP","V56",1213,"Moser, Linda"
12524591,"944-3767-105","V56",1213,"Moser, Linda"
12524592,"944-3767-105+MP","V56",1213,"Moser, Linda"
12838693,"966-2359-009","V56",1213,"Moser, Linda"
12508676,"277-1017-010","V56",1213,"Moser, Linda"
12505976,"601-0948-004+MP","V56",1213,"Moser, Linda"
12506700,"601-1796-010+MP","V56",1213,"Moser, Linda"
12500963,"601-0600-008+MP","V56",1213,"Moser, Linda"
12506867,"601-1796-030+MP","V56",1213,"Moser, Linda"
12503504,"601-1654-332+MP","V56",1213,"Moser, Linda"
12503876,"601-1654-532+MP","V56",1213,"Moser, Linda"
12983788,"966-5704-015","V56",1213,"Moser, Linda"
13008771,"966-6584-014","V56",1213,"Moser, Linda"
12542923,"987-7170-223","V71",1213,"Not Needed?"
12515080,"442-2354-101","V71",1213,"Not Needed?"
12515082,"442-2354-101+SP","V71",1213,"Not Needed?"
12504305,"676-2596-001+MP","V79",1213,"Not Needed?"
12503218,"646-4248-600+MP","V79",1213,"Not Needed?"
12503220,"646-4249-001+MP","V79",1213,"Not Needed?"
12503222,"646-4249-002+MP","V79",1213,"Not Needed?"
12503224,"646-4249-003+MP","V79",1213,"Not Needed?"
12506245,"646-4281-600+MP","V79",1213,"Not Needed?"
12506289,"646-4282-001+MP","V79",1213,"Not Needed?"
12506291,"646-4282-002+MP","V79",1213,"Not Needed?"
12504172,"676-2784-001+MP","V79",1213,"Not Needed?"
12502470,"646-4249-004+MP","V79",1213,"Not Needed?"
12502472,"646-4250-001+MP","V79",1213,"Not Needed?"
12502474,"646-4250-002+MP","V79",1213,"Not Needed?"
12502476,"646-4251-001+MP","V79",1213,"Not Needed?"
12506294,"646-4282-600+MP","V79",1213,"Not Needed?"
12501538,"646-4285-002+MP","V79",1213,"Not Needed?"
12507059,"676-2785-002+MP","V79",1213,"Not Needed?"
12507061,"676-2786-001+MP","V79",1213,"Not Needed?"
12507064,"676-2928-002+MP","V79",1213,"Not Needed?"
12502953,"646-4251-002+MP","V79",1213,"Not Needed?"
12502954,"646-4251-003+MP","V79",1213,"Not Needed?"
12502997,"646-4251-600+MP","V79",1213,"Not Needed?"
12500819,"646-4287-001+MP","V79",1213,"Not Needed?"
12500822,"646-4287-002+MP","V79",1213,"Not Needed?"
12501097,"646-4287-020+MP","V79",1213,"Not Needed?"
12507105,"676-2943-002+MP","V79",1213,"Not Needed?"
12507227,"676-2959-012+MP","V79",1213,"Not Needed?"
12504097,"646-4237-001+MP","V79",1213,"Not Needed?"
12504100,"646-4237-002+MP","V79",1213,"Not Needed?"
12502999,"646-4252-001+MP","V79",1213,"Not Needed?"
12502610,"646-4252-002+MP","V79",1213,"Not Needed?"
12502611,"646-4252-003+MP","V79",1213,"Not Needed?"
12502613,"646-4252-004+MP","V79",1213,"Not Needed?"
12501095,"646-4287-021+MP","V79",1213,"Not Needed?"
12501100,"646-4288-001+MP","V79",1213,"Not Needed?"
12504104,"646-4237-020+MP","V79",1213,"Not Needed?"
12504733,"646-4237-600+MP","V79",1213,"Not Needed?"
12502616,"646-4252-600+MP","V79",1213,"Not Needed?"
12502618,"646-4253-001+MP","V79",1213,"Not Needed?"
12505030,"646-4253-002+MP","V79",1213,"Not Needed?"
12504736,"646-4238-001+MP","V79",1213,"Not Needed?"
12504739,"646-4238-002+MP","V79",1213,"Not Needed?"
12505028,"646-4253-003+MP","V79",1213,"Not Needed?"
12505034,"646-4253-600+MP","V79",1213,"Not Needed?"
12505036,"646-4254-001+MP","V79",1213,"Not Needed?"
12503754,"646-4299-002+MP","V79",1213,"Not Needed?"
12503796,"646-4300-001+MP","V79",1213,"Not Needed?"
12506850,"646-4238-600+MP","V79",1213,"Not Needed?"
12506852,"646-4239-001+MP","V79",1213,"Not Needed?"
12506855,"646-4239-002+MP","V79",1213,"Not Needed?"
12505554,"646-4254-002+MP","V79",1213,"Not Needed?"
12505556,"646-4254-003+MP","V79",1213,"Not Needed?"
12505558,"646-4254-600+MP","V79",1213,"Not Needed?"
12507018,"646-4239-600+MP","V79",1213,"Not Needed?"
12507019,"646-4240-001+MP","V79",1213,"Not Needed?"
12507021,"646-4241-001+MP","V79",1213,"Not Needed?"
12505561,"646-4265-002+MP","V79",1213,"Not Needed?"
12504146,"646-4266-001+MP","V79",1213,"Not Needed?"
12504105,"646-4266-002+MP","V79",1213,"Not Needed?"
12507023,"646-4241-002+MP","V79",1213,"Not Needed?"
12507025,"646-4241-003+MP","V79",1213,"Not Needed?"
12507043,"646-4241-004+MP","V79",1213,"Not Needed?"
12507041,"646-4241-005+MP","V79",1213,"Not Needed?"
12504151,"646-4267-001+MP","V79",1213,"Not Needed?"
12504153,"646-4267-002+MP","V79",1213,"Not Needed?"
12503273,"646-4323-001+MP","V79",1213,"Not Needed?"
12502519,"646-4325-002+MP","V79",1213,"Not Needed?"
12502521,"646-4325-012+MP","V79",1213,"Not Needed?"
12502523,"646-4325-600+MP","V79",1213,"Not Needed?"
12507047,"646-4242-001+MP","V79",1213,"Not Needed?"
12507049,"646-4242-002+MP","V79",1213,"Not Needed?"
12507051,"646-4242-003+MP","V79",1213,"Not Needed?"
12506236,"646-4242-004+MP","V79",1213,"Not Needed?"
12504782,"646-4270-001+MP","V79",1213,"Not Needed?"
12504784,"646-4270-002+MP","V79",1213,"Not Needed?"
12504617,"687-1751-002+MP","V79",1213,"Not Needed?"
12520946,"752-6122-001+MP","V79",1213,"Not Needed?"
12506195,"646-4243-001+MP","V79",1213,"Not Needed?"
12506239,"646-4243-002+MP","V79",1213,"Not Needed?"
12506241,"646-4244-001+MP","V79",1213,"Not Needed?"
12506243,"646-4244-002+MP","V79",1213,"Not Needed?"
12506898,"646-4274-001+MP","V79",1213,"Not Needed?"
12506900,"646-4274-002+MP","V79",1213,"Not Needed?"
12503161,"676-2583-001+MP","V79",1213,"Not Needed?"
12504622,"687-1753-003+MP","V79",1213,"Not Needed?"
12504434,"687-1754-003+MP","V79",1213,"Not Needed?"
12501047,"646-4244-600+MP","V79",1213,"Not Needed?"
12501049,"646-4245-001+MP","V79",1213,"Not Needed?"
12501090,"646-4245-002+MP","V79",1213,"Not Needed?"
12501092,"646-4246-001+MP","V79",1213,"Not Needed?"
12505124,"676-2585-001+MP","V79",1213,"Not Needed?"
12505126,"676-2585-004+MP","V79",1213,"Not Needed?"
12505169,"676-2585-052+MP","V79",1213,"Not Needed?"
12504440,"687-1755-002+MP","V79",1213,"Not Needed?"
12504443,"687-1756-002+MP","V79",1213,"Not Needed?"
12507148,"687-1914-001+MP","V79",1213,"Not Needed?"
12501094,"646-4246-002+MP","V79",1213,"Not Needed?"
12503699,"646-4246-003+MP","V79",1213,"Not Needed?"
12503697,"646-4246-020+MP","V79",1213,"Not Needed?"
12503702,"646-4247-001+MP","V79",1213,"Not Needed?"
12507072,"646-4279-001+MP","V79",1213,"Not Needed?"
12507075,"646-4279-600+MP","V79",1213,"Not Needed?"
12505189,"676-2587-001+MP","V79",1213,"Not Needed?"
12505230,"676-2588-001+MP","V79",1213,"Not Needed?"
12505503,"646-4087-600+MP","V79",1213,"Not Needed?"
12503744,"646-4247-002+MP","V79",1213,"Not Needed?"
12503746,"646-4247-004+MP","V79",1213,"Not Needed?"
12503655,"646-4247-005+MP","V79",1213,"Not Needed?"
12506781,"646-4280-001+MP","V79",1213,"Not Needed?"
12507052,"646-4280-002+MP","V79",1213,"Not Needed?"
12505234,"676-2589-001+MP","V79",1213,"Not Needed?"
12504901,"676-2589-003+MP","V79",1213,"Not Needed?"
12504903,"676-2589-004+MP","V79",1213,"Not Needed?"
12503660,"646-4247-600+MP","V79",1213,"Not Needed?"
12503662,"646-4248-001+MP","V79",1213,"Not Needed?"
12503704,"646-4248-002+MP","V79",1213,"Not Needed?"
12503216,"646-4248-003+MP","V79",1213,"Not Needed?"
12506786,"646-4280-600+MP","V79",1213,"Not Needed?"
12506788,"646-4281-001+MP","V79",1213,"Not Needed?"
12506246,"646-4281-002+MP","V79",1213,"Not Needed?"
12504905,"676-2590-001+MP","V79",1213,"Not Needed?"
12504907,"676-2590-003+MP","V79",1213,"Not Needed?"
12504947,"676-2590-004+MP","V79",1213,"Not Needed?"
12504306,"676-2595-001+MP","V79",1213,"Not Needed?"
12520944,"752-6109-001+MP","V79",1213,"Not Needed?"
12527311,"966-2052-403+MP","V79",1213,"Not Needed?"
12527030,"966-2052-404+MP","V79",1213,"Not Needed?"
12527930,"966-2359-004+MP","V79",1213,"Not Needed?"
12526980,"966-0460-001+MP","V79",1213,"Not Needed?"
12526983,"966-0460-003+MP","V79",1213,"Not Needed?"
12529726,"966-1099-001+MP","V79",1213,"Not Needed?"
12529722,"966-0530-001+MP","V79",1213,"Not Needed?"
12529724,"966-0530-002+MP","V79",1213,"Not Needed?"
12526447,"966-1745-021+MP","V79",1213,"Not Needed?"
12539589,"966-1745-021+MPA","V79",1213,"Not Needed?"
12527317,"966-2300-191+MP","V79",1213,"Not Needed?"
12526610,"966-2300-203+MP","V79",1213,"Not Needed?"
12527081,"966-2300-291+MP","V79",1213,"Not Needed?"
12527086,"966-2300-403+MP","V79",1213,"Not Needed?"
12529776,"966-2300-491+MP","V79",1213,"Not Needed?"
12529021,"966-2300-591+MP","V79",1213,"Not Needed?"
12523976,"966-2859-002+MP","V79",1213,"Not Needed?"
12527264,"966-2052-203+MP","V79",1213,"Not Needed?"
12527266,"966-2052-204+MP","V79",1213,"Not Needed?"
12522058,"944-1827-001+MP","V79",1213,"Not Needed?"
12524652,"944-1827-002+MP","V79",1213,"Not Needed?"
12524651,"944-1827-006+MP","V79",1213,"Not Needed?"
12524660,"944-1871-001+MP","V79",1213,"Not Needed?"
12525611,"944-2564-001+MP","V79",1213,"Not Needed?"
12518763,"944-1014-001+MP","V79",1213,"Not Needed?"
12524620,"944-1871-002+MP","V79",1213,"Not Needed?"
12524622,"944-1871-012+MP","V79",1213,"Not Needed?"
12525479,"944-2564-004+MP","V79",1213,"Not Needed?"
12525482,"944-2564-005+MP","V79",1213,"Not Needed?"
12525484,"944-2564-006+MP","V79",1213,"Not Needed?"
12525389,"966-0011-002+MP","V79",1213,"Not Needed?"
12524664,"944-1909-001+MP","V79",1213,"Not Needed?"
12524438,"944-1909-031+MP","V79",1213,"Not Needed?"
12527461,"944-2564-007+MP","V79",1213,"Not Needed?"
12527501,"944-2564-008+MP","V79",1213,"Not Needed?"
12527503,"944-2564-009+MP","V79",1213,"Not Needed?"
12527505,"944-2564-010","V79",1213,"Not Needed?"
12522139,"944-1557-001+MP","V79",1213,"Not Needed?"
12524441,"944-1964-001+MP","V79",1213,"Not Needed?"
12524444,"944-1964-002+MP","V79",1213,"Not Needed?"
12527506,"944-2564-010+MP","V79",1213,"Not Needed?"
12523750,"944-1964-004+MP","V79",1213,"Not Needed?"
12528044,"944-2589-001+MP","V79",1213,"Not Needed?"
12528047,"944-2589-002+MP","V79",1213,"Not Needed?"
12522187,"944-1557-006+MP","V79",1213,"Not Needed?"
12522193,"944-1557-007+MP","V79",1213,"Not Needed?"
12522195,"944-1557-008+MP","V79",1213,"Not Needed?"
12522233,"944-1557-009+MP","V79",1213,"Not Needed?"
12523752,"944-2073-001+MP","V79",1213,"Not Needed?"
12528091,"944-2589-005","V79",1213,"Not Needed?"
12526754,"944-2589-005+MP","V79",1213,"Not Needed?"
12519892,"944-1557-023+MP","V79",1213,"Not Needed?"
12519510,"944-1588-001+MP","V79",1213,"Not Needed?"
12519513,"944-1588-002+MP","V79",1213,"Not Needed?"
12527276,"944-1588-004+MP","V79",1213,"Not Needed?"
12527278,"944-1610-001+MP","V79",1213,"Not Needed?"
12527280,"944-1610-002+MP","V79",1213,"Not Needed?"
12529491,"944-3765-006+MP","V79",1213,"Not Needed?"
12529479,"944-1766-001+MP","V79",1213,"Not Needed?"
12522070,"944-3767-003+MP","V79",1213,"Not Needed?"
12522013,"944-1780-001+MP","V79",1213,"Not Needed?"
12524667,"944-3767-102+MP","V79",1213,"Not Needed?"
12501515,"601-0800-001+MP","V79",1213,"Not Needed?"
12501522,"601-0862-001+MP","V79",1213,"Not Needed?"
12501525,"601-0862-002+MP","V79",1213,"Not Needed?"
12505294,"601-1548-001+MP","V79",1213,"Not Needed?"
12504572,"601-1640-003+MP","V79",1213,"Not Needed?"
12501568,"601-0863-001+MP","V79",1213,"Not Needed?"
12506525,"601-0897-001+MP","V79",1213,"Not Needed?"
12504575,"601-1646-100+MP","V79",1213,"Not Needed?"
12504578,"601-1647-050+MP","V79",1213,"Not Needed?"
12504299,"601-1647-100+MP","V79",1213,"Not Needed?"
12502843,"601-1679-001+MP","V79",1213,"Not Needed?"
12502410,"601-1679-002+MP","V79",1213,"Not Needed?"
12504660,"601-1558-001+MP","V79",1213,"Not Needed?"
12504298,"601-1647-101+MP","V79",1213,"Not Needed?"
12506691,"601-1648-100+MP","V79",1213,"Not Needed?"
12506694,"601-1649-100+MP","V79",1213,"Not Needed?"
12502452,"601-1680-001+MP","V79",1213,"Not Needed?"
12502456,"601-1714-001+MP","V79",1213,"Not Needed?"
12505977,"601-0948-010+MP","V79",1213,"Not Needed?"
12505981,"601-0948-012+MP","V79",1213,"Not Needed?"
12504520,"601-1559-010+MP","V79",1213,"Not Needed?"
12504525,"601-1559-012+MP","V79",1213,"Not Needed?"
12506858,"601-1654-002+MP","V79",1213,"Not Needed?"
12506860,"601-1654-003+MP","V79",1213,"Not Needed?"
12504873,"601-1731-002+MP","V79",1213,"Not Needed?"
12501326,"601-0949-004+MP","V79",1213,"Not Needed?"
12504249,"601-1617-001+MP","V79",1213,"Not Needed?"
12506862,"601-1654-004+MP","V79",1213,"Not Needed?"
12506864,"601-1654-005+MP","V79",1213,"Not Needed?"
12506584,"601-1654-006+MP","V79",1213,"Not Needed?"
12506766,"601-1617-010+MP","V79",1213,"Not Needed?"
12506625,"601-1654-007+MP","V79",1213,"Not Needed?"
12506811,"601-1626-001+MP","V79",1213,"Not Needed?"
12506038,"601-1654-025+MP","V79",1213,"Not Needed?"
12506080,"601-1654-106+MP","V79",1213,"Not Needed?"
12504765,"601-1796-001+MP","V79",1213,"Not Needed?"
12504807,"601-1796-002+MP","V79",1213,"Not Needed?"
12506083,"601-1654-107+MP","V79",1213,"Not Needed?"
12501378,"601-1654-108+MP","V79",1213,"Not Needed?"
12504582,"601-1796-003+MP","V79",1213,"Not Needed?"
12504624,"601-1796-005+MP","V79",1213,"Not Needed?"
12506813,"601-1626-002+MP","V79",1213,"Not Needed?"
12501424,"601-1654-118+MP","V79",1213,"Not Needed?"
12500862,"601-0539-002+MP","V79",1213,"Not Needed?"
12500864,"601-0540-002+MP","V79",1213,"Not Needed?"
12541983,"601-0600-003+MP","V79",1213,"Not Needed?"
12506574,"601-1629-003+MP","V79",1213,"Not Needed?"
12500892,"601-1654-207+MP","V79",1213,"Not Needed?"
12500934,"601-1654-208+MP","V79",1213,"Not Needed?"
12503540,"601-1654-209+MP","V79",1213,"Not Needed?"
12504626,"601-1796-006+MP","V79",1213,"Not Needed?"
12506697,"601-1796-008+MP","V79",1213,"Not Needed?"
12506699,"601-1796-009+MP","V79",1213,"Not Needed?"
12500868,"601-0600-005+MP","V79",1213,"Not Needed?"
12500961,"601-0600-007+MP","V79",1213,"Not Needed?"
12503825,"601-1519-001+MP","V79",1213,"Not Needed?"
12503828,"601-1519-002+MP","V79",1213,"Not Needed?"
12503075,"601-1520-003+MP","V79",1213,"Not Needed?"
12505987,"601-1630-011+MP","V79",1213,"Not Needed?"
12503542,"601-1654-210+MP","V79",1213,"Not Needed?"
12503544,"601-1654-211+MP","V79",1213,"Not Needed?"
12503458,"601-1654-218+MP","V79",1213,"Not Needed?"
12506741,"601-1796-018+MP","V79",1213,"Not Needed?"
12506744,"601-1796-028+MP","V79",1213,"Not Needed?"
12506866,"601-1796-029+MP","V79",1213,"Not Needed?"
12500966,"601-0610-001+MP","V79",1213,"Not Needed?"
12501022,"601-0610-012+MP","V79",1213,"Not Needed?"
12503077,"601-1521-003+MP","V79",1213,"Not Needed?"
12503079,"601-1521-010+MP","V79",1213,"Not Needed?"
12503081,"601-1522-001+MP","V79",1213,"Not Needed?"
12502746,"601-1522-010+MP","V79",1213,"Not Needed?"
12506029,"601-1630-012+MP","V79",1213,"Not Needed?"
12506032,"601-1633-001+MP","V79",1213,"Not Needed?"
12503831,"601-1654-412+MP","V79",1213,"Not Needed?"
12501024,"601-0613-002+MP","V79",1213,"Not Needed?"
12501065,"601-0613-003+MP","V79",1213,"Not Needed?"
12501417,"601-0613-004+MP","V79",1213,"Not Needed?"
12502790,"601-1528-003+MP","V79",1213,"Not Needed?"
12505022,"601-1633-003+MP","V79",1213,"Not Needed?"
12505304,"601-1633-013+MP","V79",1213,"Not Needed?"
12503874,"601-1654-432+MP","V79",1213,"Not Needed?"
12501416,"601-0613-005+MP","V79",1213,"Not Needed?"
12501421,"601-0613-006+MP","V79",1213,"Not Needed?"
12501423,"601-0642-002+MP","V79",1213,"Not Needed?"
12502399,"601-1529-003+MP","V79",1213,"Not Needed?"
12502402,"601-1531-001+MP","V79",1213,"Not Needed?"
12505303,"601-1633-025+MP","V79",1213,"Not Needed?"
12505347,"601-1634-001+MP","V79",1213,"Not Needed?"
12505349,"601-1635-001+MP","V79",1213,"Not Needed?"
12505351,"601-1635-002+MP","V79",1213,"Not Needed?"
12506633,"601-1858-001+MP","V79",1213,"Not Needed?"
12506635,"601-2493-003+MP","V79",1213,"Not Needed?"
12501465,"601-0648-001+MP","V79",1213,"Not Needed?"
12539736,"601-0671-001","V79",1213,"Not Needed?"
12502408,"601-1536-001","V79",1213,"Not Needed?"
12504970,"601-1536-001+MP","V79",1213,"Not Needed?"
12505011,"601-1536-600","V79",1213,"Not Needed?"
12504969,"601-1536-600+MP","V79",1213,"Not Needed?"
12504710,"601-1636-001+MP","V79",1213,"Not Needed?"
12504955,"685-4821-001","V87",1213,"Not Needed?"
12504956,"685-4822-001","V87",1213,"Not Needed?"
12504957,"685-4823-001","V87",1213,"Not Needed?"
12504959,"685-4825-001","V87",1213,"Not Needed?"
12504355,"685-4826-001","V87",1213,"Not Needed?"
12504356,"685-4827-001","V87",1213,"Not Needed?"
12504357,"685-4861-001","V87",1213,"Not Needed?"
12506833,"685-5173-001","V87",1213,"Not Needed?"
12506457,"685-5122-003","V87",1213,"Not Needed?"
12506461,"685-5156-001","V87",1213,"Not Needed?"
12506462,"685-5157-001","V87",1213,"Not Needed?"
12506463,"685-5158-001","V87",1213,"Not Needed?"
12506465,"685-5159-003","V87",1213,"Not Needed?"
12506466,"685-5160-002","V87",1213,"Not Needed?"
12506467,"685-5162-002","V87",1213,"Not Needed?"
12521263,"810-0410-003","V87",1213,"Not Needed?"
12521264,"810-0410-004","V87",1213,"Not Needed?"
12506878,"687-7451-001","V87",1213,"Not Needed?"
12507230,"676-9295-005","V87",1213,"Not Needed?"
12507231,"676-9295-006","V87",1213,"Not Needed?"
12507232,"676-9336-002","V87",1213,"Not Needed?"
12507233,"676-9336-003","V87",1213,"Not Needed?"
12505683,"676-9403-001","V87",1213,"Not Needed?"
12505684,"676-9404-001","V87",1213,"Not Needed?"
12505685,"676-9405-001","V87",1213,"Not Needed?"
12505682,"676-9406-001","V87",1213,"Not Needed?"
12505686,"676-9407-001","V87",1213,"Not Needed?"
12505687,"676-9408-001","V87",1213,"Not Needed?"
12505688,"676-9409-001","V87",1213,"Not Needed?"
12505689,"676-9410-001","V87",1213,"Not Needed?"
12505690,"676-9411-001","V87",1213,"Not Needed?"
12505691,"676-9412-001","V87",1213,"Not Needed?"
12500923,"676-9462-001","V87",1213,"Not Needed?"
12500927,"676-9469-001","V87",1213,"Not Needed?"
12500928,"676-9469-600","V87",1213,"Not Needed?"
12500929,"676-9470-003","V87",1213,"Not Needed?"
12500930,"676-9470-600","V87",1213,"Not Needed?"
12500931,"676-9471-002","V87",1213,"Not Needed?"
12500932,"676-9471-600","V87",1213,"Not Needed?"
12505564,"659-5358-002","V87",1213,"Not Needed?"
12500933,"676-9472-003","V87",1213,"Not Needed?"
12501244,"676-9472-600","V87",1213,"Not Needed?"
12503860,"676-9613-001","V87",1213,"Not Needed?"
12503865,"676-9935-002","V87",1213,"Not Needed?"
12504358,"685-4930-002","V87",1213,"Not Needed?"
12504361,"685-5042-004","V87",1213,"Not Needed?"
12504362,"685-5042-604","V87",1213,"Not Needed?"
12504954,"685-4820-001","V87",1213,"Not Needed?"
12504364,"685-5044-002","V87",1213,"Not Needed?"
12504175,"685-5044-602","V87",1213,"Not Needed?"
12504177,"685-5046-001","V87",1213,"Not Needed?"
12504174,"685-5046-601","V87",1213,"Not Needed?"
12504179,"685-5048-001","V87",1213,"Not Needed?"
12504180,"685-5048-601","V87",1213,"Not Needed?"
12547803,"995-8852-002","V87",1213,"Not Needed?"
12547804,"995-8853-001","V87",1213,"Not Needed?"
12547806,"995-8876-003","V87",1213,"Not Needed?"
12550626,"995-9048-001","V87",1213,"Not Needed?"
12550630,"995-9063-003","V87",1213,"Not Needed?"
12550632,"995-9063-005","V87",1213,"Not Needed?"
12777815,"966-6973-004","V56",1213,"Moser, Linda"
12550631,"995-9063-004","V87",1213,"Not Needed?"
12550633,"995-9063-006","V87",1213,"Not Needed?"
12547084,"995-8382-002CT","V87",1213,"Not Needed?"
12547085,"995-8382-002CZ","V87",1213,"Not Needed?"
12547312,"995-8382-002LT","V87",1213,"Not Needed?"
12547313,"995-8382-002PP","V87",1213,"Not Needed?"
12547314,"995-8382-002WV","V87",1213,"Not Needed?"
12547311,"995-8412-001","V87",1213,"Not Needed?"
12547315,"995-8413-001","V87",1213,"Not Needed?"
12547316,"995-8414-001","V87",1213,"Not Needed?"
12547317,"995-8432-001","V87",1213,"Not Needed?"
12547318,"995-8433-002","V87",1213,"Not Needed?"
12547358,"995-8434-002","V87",1213,"Not Needed?"
12546691,"995-8444-001","V87",1213,"Not Needed?"
12546692,"995-8445-002","V87",1213,"Not Needed?"
12546693,"995-8508-001","V87",1213,"Not Needed?"
12546694,"995-8509-001","V87",1213,"Not Needed?"
12548854,"995-8511-001","V87",1213,"Not Needed?"
12546695,"995-8509-003","V87",1213,"Not Needed?"
12546735,"995-8510-002","V87",1213,"Not Needed?"
12548853,"995-8510-004","V87",1213,"Not Needed?"
12548855,"995-8511-003","V87",1213,"Not Needed?"
12548852,"995-8543-001","V87",1213,"Not Needed?"
12548856,"995-8544-002","V87",1213,"Not Needed?"
12548857,"995-8545-001","V87",1213,"Not Needed?"
12549128,"995-8699-001","V87",1213,"Not Needed?"
12549129,"995-8704-003","V87",1213,"Not Needed?"
12549126,"995-8707-001","V87",1213,"Not Needed?"
12549130,"995-8715-001","V87",1213,"Not Needed?"
12549133,"995-8735-002","V87",1213,"Not Needed?"
12524935,"984-3539-001","V87",1213,"Not Needed?"
12525721,"984-1157-001","V87",1213,"Not Needed?"
12525725,"984-1285-003","V87",1213,"Not Needed?"
12526693,"984-2273-001","V87",1213,"Not Needed?"
12529333,"986-4438-001","V87",1213,"Not Needed?"
12541463,"984-4147-001","V87",1213,"Not Needed?"
12527962,"984-1797-001","V87",1213,"Not Needed?"
12527963,"984-1797-002","V87",1213,"Not Needed?"
12527074,"984-3421-001","V87",1213,"Not Needed?"
12527075,"984-3421-002","V87",1213,"Not Needed?"
12521955,"984-4667-001","V87",1213,"Not Needed?"
12944751,"966-8532-011","X08",1213,"Hancock, Lynn"
12918736,"CCA-0023-001","X08",1213,"Hancock, Lynn"
12789703,"966-8539-002","X08",1213,"Hancock, Lynn"
12918757,"CCA-0020-001","X08",1213,"Hancock, Lynn"
12785063,"CCA-0012-001","X08",1213,"Hancock, Lynn"
12788605,"CCA-0013-001","X08",1213,"Hancock, Lynn"
12956690,"CCA-001F-001","X08",1213,"Hancock, Lynn"
12565678,"966-7930-001","X08",1213,"Hancock, Lynn"
